"address","street_number","direction","street_name","street_type","complaints","neshaps_demolition_notices","enforcement","inspections","permits","tanks","holds","latitude","longitude","location"
"832 E 63RD ST","832","E","63RD","ST","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=832%20and%20direction=%27E%27%20and%20street_name=%2763RD%27%20and%20street_type=%27ST%27)",,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=832%20and%20direction=%27E%27%20and%20street_name=%2763RD%27%20and%20street_type=%27ST%27)",,,,"41.78053928826805","-87.60455689524399","POINT (-87.60455689524399 41.78053928826805)"
"836 W LILL AVE","836","W","LILL","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=836%20and%20direction=%27W%27%20and%20street_name=%27LILL%27%20and%20street_type=%27AVE%27)",,,,,,"41.928262222395986","-87.65032400571627","POINT (-87.65032400571627 41.928262222395986)"
"837 W BRADLEY PL","837","W","BRADLEY","PL",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=837%20and%20direction=%27W%27%20and%20street_name=%27BRADLEY%27%20and%20street_type=%27PL%27)",,,,"41.94998249261497","-87.65104218602052","POINT (-87.65104218602052 41.94998249261497)"
"8700 S DR MARTN LUTHR KING JR DR","8700","S","DR MARTN LUTHR KING JR","DR","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=8700%20and%20direction=%27S%27%20and%20street_name=%27DR%20MARTN%20LUTHR%20KING%20JR%27%20and%20street_type=%27DR%27)",,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=8700%20and%20direction=%27S%27%20and%20street_name=%27DR%20MARTN%20LUTHR%20KING%20JR%27%20and%20street_type=%27DR%27)",,,,"41.73645504581152","-87.61467291271683","POINT (-87.61467291271683 41.73645504581152)"
"8855 S BUFFALO AVE","8855","S","BUFFALO","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=8855%20and%20direction=%27S%27%20and%20street_name=%27BUFFALO%27%20and%20street_type=%27AVE%27)",,,,,,"41.73402218325452","-87.5442390214226","POINT (-87.5442390214226 41.73402218325452)"
"8935 S HAMILTON AVE","8935","S","HAMILTON","AVE",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=8935%20and%20direction=%27S%27%20and%20street_name=%27HAMILTON%27%20and%20street_type=%27AVE%27)",,,"41.73091212230822","-87.67614788719895","POINT (-87.67614788719895 41.73091212230822)"
"916 S WOOD ST","916","S","WOOD","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=916%20and%20direction=%27S%27%20and%20street_name=%27WOOD%27%20and%20street_type=%27ST%27)",,,,,,"41.869793735197796","-87.67158457846199","POINT (-87.67158457846199 41.869793735197796)"
"920 N SPRINGFIELD AVE","920","N","SPRINGFIELD","AVE","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=920%20and%20direction=%27N%27%20and%20street_name=%27SPRINGFIELD%27%20and%20street_type=%27AVE%27)",,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=920%20and%20direction=%27N%27%20and%20street_name=%27SPRINGFIELD%27%20and%20street_type=%27AVE%27)",,,,"41.89796908727982","-87.72386475382065","POINT (-87.72386475382065 41.89796908727982)"
"919 S FAIRFIELD AVE","919","S","FAIRFIELD","AVE",,,,,,"Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=919%20and%20direction=%27S%27%20and%20street_name=%27FAIRFIELD%27%20and%20street_type=%27AVE%27)",,"41.86954232393469","-87.69466285706265","POINT (-87.69466285706265 41.86954232393469)"
"935 W 32ND PL","935","W","32ND","PL",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=935%20and%20direction=%27W%27%20and%20street_name=%2732ND%27%20and%20street_type=%27PL%27)",,,,"41.83550593250168","-87.65005197075965","POINT (-87.65005197075965 41.83550593250168)"
"9350 S EWING AVE","9350","S","EWING","AVE",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=9350%20and%20direction=%27S%27%20and%20street_name=%27EWING%27%20and%20street_type=%27AVE%27)",,,,"41.72625424112747","-87.53944636793246","POINT (-87.53944636793246 41.72625424112747)"
"9525 S JEFFERY AVE","9525","S","JEFFERY","AVE",,,,,,"Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=9525%20and%20direction=%27S%27%20and%20street_name=%27JEFFERY%27%20and%20street_type=%27AVE%27)",,"41.721675565701865","-87.57519078721643","POINT (-87.57519078721643 41.721675565701865)"
"9717 S LEAVITT ST","9717","S","LEAVITT","ST","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=9717%20and%20direction=%27S%27%20and%20street_name=%27LEAVITT%27%20and%20street_type=%27ST%27)",,"Y (https://data.cityofchicago.org/resource/yqn4-3th2.csv?street_number=9717%20and%20direction=%27S%27%20and%20street_name=%27LEAVITT%27%20and%20street_type=%27ST%27)","Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=9717%20and%20direction=%27S%27%20and%20street_name=%27LEAVITT%27%20and%20street_type=%27ST%27)",,,,"41.716827459486055","-87.67694874549404","POINT (-87.67694874549404 41.716827459486055)"
"989 N CAMBRIDGE AVE","989","N","CAMBRIDGE","AVE",,,,,,"Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=989%20and%20direction=%27N%27%20and%20street_name=%27CAMBRIDGE%27%20and%20street_type=%27AVE%27)",,"41.89987618786623","-87.64173535490062","POINT (-87.64173535490062 41.89987618786623)"
"100 E 36TH ST","100","E","36TH","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=100%20and%20direction=%27E%27%20and%20street_name=%2736TH%27%20and%20street_type=%27ST%27)",,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=100%20and%20direction=%27E%27%20and%20street_name=%2736TH%27%20and%20street_type=%27ST%27)",,,,"41.82972157114404","-87.62314558866349","POINT (-87.62314558866349 41.82972157114404)"
"1000 E 63RD ST","1000","E","63RD","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1000%20and%20direction=%27E%27%20and%20street_name=%2763RD%27%20and%20street_type=%27ST%27)",,,,,,"41.780577841295106","-87.6010394471349","POINT (-87.6010394471349 41.780577841295106)"
"1001 W SUNNYSIDE AVE","1001","W","SUNNYSIDE","AVE",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1001%20and%20direction=%27W%27%20and%20street_name=%27SUNNYSIDE%27%20and%20street_type=%27AVE%27)",,,"41.96349643047095","-87.65484342423439","POINT (-87.65484342423439 41.96349643047095)"
"1003 W 102ND ST","1003","W","102ND","ST",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1003%20and%20direction=%27W%27%20and%20street_name=%27102ND%27%20and%20street_type=%27ST%27)",,,,"41.708577600709695","-87.64789340005254","POINT (-87.64789340005254 41.708577600709695)"
"10122 S HALSTED ST","10122","S","HALSTED","ST",,,,,,"Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=10122%20and%20direction=%27S%27%20and%20street_name=%27HALSTED%27%20and%20street_type=%27ST%27)",,"41.70984336245069","-87.64305470316462","POINT (-87.64305470316462 41.70984336245069)"
"102 W SOUTH WATER MARKET ST","102","W","SOUTH WATER MARKET","ST",,,"Y (https://data.cityofchicago.org/resource/yqn4-3th2.csv?street_number=102%20and%20direction=%27W%27%20and%20street_name=%27SOUTH%20WATER%20MARKET%27%20and%20street_type=%27ST%27)","Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=102%20and%20direction=%27W%27%20and%20street_name=%27SOUTH%20WATER%20MARKET%27%20and%20street_type=%27ST%27)",,,,"41.86220987843505","-87.65430732517001","POINT (-87.65430732517001 41.86220987843505)"
"1031 N KEELER AVE","1031","N","KEELER","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1031%20and%20direction=%27N%27%20and%20street_name=%27KEELER%27%20and%20street_type=%27AVE%27)",,,,,,"41.89989736174903","-87.73099619032732","POINT (-87.73099619032732 41.89989736174903)"
"10401 S MICHIGAN AVE","10401","S","MICHIGAN","AVE",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=10401%20and%20direction=%27S%27%20and%20street_name=%27MICHIGAN%27%20and%20street_type=%27AVE%27)",,,,"41.70532191241035","-87.62035329655298","POINT (-87.62035329655298 41.70532191241035)"
"1048 W WEBSTER AVE","1048","W","WEBSTER","AVE",,,,,,"Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=1048%20and%20direction=%27W%27%20and%20street_name=%27WEBSTER%27%20and%20street_type=%27AVE%27)",,"41.921817212663505","-87.65543867154658","POINT (-87.65543867154658 41.921817212663505)"
"10507 S MAY ST","10507","S","MAY","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=10507%20and%20direction=%27S%27%20and%20street_name=%27MAY%27%20and%20street_type=%27ST%27)",,,,,,"41.70293327629159","-87.6506651095346","POINT (-87.6506651095346 41.70293327629159)"
"1062 S YATES AVE","1062","S","YATES","AVE",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1062%20and%20direction=%27S%27%20and%20street_name=%27YATES%27%20and%20street_type=%27AVE%27)",,,,,
"1071 S BENSLEY AVE","1071","S","BENSLEY","AVE",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1071%20and%20direction=%27S%27%20and%20street_name=%27BENSLEY%27%20and%20street_type=%27AVE%27)",,,,,
"109 E 51ST ST","109","E","51ST","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=109%20and%20direction=%27E%27%20and%20street_name=%2751ST%27%20and%20street_type=%27ST%27)",,,,,,"41.80189763712391","-87.62220008978774","POINT (-87.62220008978774 41.80189763712391)"
"1101 N FRANKLIN ST","1101","N","FRANKLIN","ST",,,,,,"Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=1101%20and%20direction=%27N%27%20and%20street_name=%27FRANKLIN%27%20and%20street_type=%27ST%27)",,,,
"1106 W TAYLOR ST","1106","W","TAYLOR","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1106%20and%20direction=%27W%27%20and%20street_name=%27TAYLOR%27%20and%20street_type=%27ST%27)",,,,,,"41.869561321391856","-87.65455672575325","POINT (-87.65455672575325 41.869561321391856)"
"1111 N HAMLIN AVE","1111","N","HAMLIN","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1111%20and%20direction=%27N%27%20and%20street_name=%27HAMLIN%27%20and%20street_type=%27AVE%27)",,,,,,"41.90126566354188","-87.7212377243335","POINT (-87.7212377243335 41.90126566354188)"
"1115 E 73RD ST","1115","E","73RD","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1115%20and%20direction=%27E%27%20and%20street_name=%2773RD%27%20and%20street_type=%27ST%27)",,,,,,"41.76220800929502","-87.59753452130673","POINT (-87.59753452130673 41.76220800929502)"
"1119 W 42ND PL","1119","W","42ND","PL",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1119%20and%20direction=%27W%27%20and%20street_name=%2742ND%27%20and%20street_type=%27PL%27)",,,,,,
"1125 W LUNT AVE","1125","W","LUNT","AVE",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1125%20and%20direction=%27W%27%20and%20street_name=%27LUNT%27%20and%20street_type=%27AVE%27)",,,"42.009094745537006","-87.66075068942607","POINT (-87.66075068942607 42.009094745537006)"
"1129 S KOSTNER AVE","1129","S","KOSTNER","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1129%20and%20direction=%27S%27%20and%20street_name=%27KOSTNER%27%20and%20street_type=%27AVE%27)",,,,,,"41.86717037123323","-87.73485606315639","POINT (-87.73485606315639 41.86717037123323)"
"1131 W TAYLOR ST","1131","W","TAYLOR","ST",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1131%20and%20direction=%27W%27%20and%20street_name=%27TAYLOR%27%20and%20street_type=%27ST%27)",,,"41.869328106930766","-87.65541055599368","POINT (-87.65541055599368 41.869328106930766)"
"1140 E 103RD PL","1140","E","103RD","PL",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1140%20and%20direction=%27E%27%20and%20street_name=%27103RD%27%20and%20street_type=%27PL%27)","Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1140%20and%20direction=%27E%27%20and%20street_name=%27103RD%27%20and%20street_type=%27PL%27)",,,,,
"1143 W 72ND ST","1143","W","72ND","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1143%20and%20direction=%27W%27%20and%20street_name=%2772ND%27%20and%20street_type=%27ST%27)",,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1143%20and%20direction=%27W%27%20and%20street_name=%2772ND%27%20and%20street_type=%27ST%27)",,,,"41.763138902136916","-87.6533332127892","POINT (-87.6533332127892 41.763138902136916)"
"1153 E 56TH ST","1153","E","56TH","ST","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=1153%20and%20direction=%27E%27%20and%20street_name=%2756TH%27%20and%20street_type=%27ST%27)",,,,,,,"41.79314187988078","-87.59771301240396","POINT (-87.59771301240396 41.79314187988078)"
"11604 S CAMPBELL AVE","11604","S","CAMPBELL","AVE","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=11604%20and%20direction=%27S%27%20and%20street_name=%27CAMPBELL%27%20and%20street_type=%27AVE%27)",,,,,,,"41.682487937049835","-87.68346233003766","POINT (-87.68346233003766 41.682487937049835)"
"11656 S SANGAMON ST","11656","S","SANGAMON","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=11656%20and%20direction=%27S%27%20and%20street_name=%27SANGAMON%27%20and%20street_type=%27ST%27)",,,,,,"41.681505346187826","-87.64583233127544","POINT (-87.64583233127544 41.681505346187826)"
"11922 S LOWE AVE","11922","S","LOWE","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=11922%20and%20direction=%27S%27%20and%20street_name=%27LOWE%27%20and%20street_type=%27AVE%27)",,,,,,"41.677138989844025","-87.63842210995467","POINT (-87.63842210995467 41.677138989844025)"
"11901 S STATE ST","11901","S","STATE","ST",,,,,,"Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=11901%20and%20direction=%27S%27%20and%20street_name=%27STATE%27%20and%20street_type=%27ST%27)",,"41.677983668936164","-87.62251006774146","POINT (-87.62251006774146 41.677983668936164)"
"120 E 87TH ST","120","E","87TH","ST",,,,,,"Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=120%20and%20direction=%27E%27%20and%20street_name=%2787TH%27%20and%20street_type=%27ST%27)",,"41.736532831158534","-87.62000409041958","POINT (-87.62000409041958 41.736532831158534)"
"120 W 104TH ST","120","W","104TH","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=120%20and%20direction=%27W%27%20and%20street_name=%27104TH%27%20and%20street_type=%27ST%27)",,,,,,"41.70540910373847","-87.62673174108191","POINT (-87.62673174108191 41.70540910373847)"
"12003 S STEWART AVE","12003","S","STEWART","AVE",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=12003%20and%20direction=%27S%27%20and%20street_name=%27STEWART%27%20and%20street_type=%27AVE%27)",,,"41.675956967100056","-87.63206983858875","POINT (-87.63206983858875 41.675956967100056)"
"12034 S PRINCETON AVE","12034","S","PRINCETON","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=12034%20and%20direction=%27S%27%20and%20street_name=%27PRINCETON%27%20and%20street_type=%27AVE%27)",,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=12034%20and%20direction=%27S%27%20and%20street_name=%27PRINCETON%27%20and%20street_type=%27AVE%27)",,,,"41.67508141704513","-87.62993130572139","POINT (-87.62993130572139 41.67508141704513)"
"1219 W 110TH ST","1219","W","110TH","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1219%20and%20direction=%27W%27%20and%20street_name=%27110TH%27%20and%20street_type=%27ST%27)",,,,,,"41.693943757717605","-87.65295904167922","POINT (-87.65295904167922 41.693943757717605)"
"12345 S CARONDOLET AVE","12345","S","CARONDOLET","AVE",,,,,,"Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=12345%20and%20direction=%27S%27%20and%20street_name=%27CARONDOLET%27%20and%20street_type=%27AVE%27)",,"41.66992678822217","-87.54943147862788","POINT (-87.54943147862788 41.66992678822217)"
"1236 W 50TH ST","1236","W","50TH","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1236%20and%20direction=%27W%27%20and%20street_name=%2750TH%27%20and%20street_type=%27ST%27)",,,,,,"41.80336180092194","-87.6565519483613","POINT (-87.6565519483613 41.80336180092194)"
"1250 N DAMEN AVE","1250","N","DAMEN","AVE",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1250%20and%20direction=%27N%27%20and%20street_name=%27DAMEN%27%20and%20street_type=%27AVE%27)",,,,"41.90481305692887","-87.67744933730269","POINT (-87.67744933730269 41.90481305692887)"
"12529 S DOTY AVE","12529","S","DOTY","AVE",,,,,,"Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=12529%20and%20direction=%27S%27%20and%20street_name=%27DOTY%27%20and%20street_type=%27AVE%27)",,"41.66693199420559","-87.59415079516648","POINT (-87.59415079516648 41.66693199420559)"
"1311 S LANGLEY AVE","1311","S","LANGLEY","AVE",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1311%20and%20direction=%27S%27%20and%20street_name=%27LANGLEY%27%20and%20street_type=%27AVE%27)",,,,,
"1322 W 95TH ST","1322","W","95TH","ST",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1322%20and%20direction=%27W%27%20and%20street_name=%2795TH%27%20and%20street_type=%27ST%27)",,,"41.721407899362916","-87.65636779380712","POINT (-87.65636779380712 41.721407899362916)"
"1333 W WINNEMAC AVE","1333","W","WINNEMAC","AVE",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1333%20and%20direction=%27W%27%20and%20street_name=%27WINNEMAC%27%20and%20street_type=%27AVE%27)",,,"41.97347551302768","-87.66362228754599","POINT (-87.66362228754599 41.97347551302768)"
"1341 S INDIANA AVE","1341","S","INDIANA","AVE","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=1341%20and%20direction=%27S%27%20and%20street_name=%27INDIANA%27%20and%20street_type=%27AVE%27)",,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1341%20and%20direction=%27S%27%20and%20street_name=%27INDIANA%27%20and%20street_type=%27AVE%27)",,,,"41.86468764238464","-87.62233785600678","POINT (-87.62233785600678 41.86468764238464)"
"13557 S CALHOUN AVE","13557","S","CALHOUN","AVE",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=13557%20and%20direction=%27S%27%20and%20street_name=%27CALHOUN%27%20and%20street_type=%27AVE%27)",,,,"41.64834765879766","-87.56157206412936","POINT (-87.56157206412936 41.64834765879766)"
"1400 E 138TH ST","1400","E","138TH","ST",,,,,,"Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=1400%20and%20direction=%27E%27%20and%20street_name=%27138TH%27%20and%20street_type=%27ST%27)",,,,
"1400 W 32ND PL","1400","W","32ND","PL",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1400%20and%20direction=%27W%27%20and%20street_name=%2732ND%27%20and%20street_type=%27PL%27)",,,,,,
"1401 N AVERS AVE","1401","N","AVERS","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1401%20and%20direction=%27N%27%20and%20street_name=%27AVERS%27%20and%20street_type=%27AVE%27)",,,,,,"41.90640362853414","-87.72261612468348","POINT (-87.72261612468348 41.90640362853414)"
"1415 W ADDISON ST","1415","W","ADDISON","ST",,,,,,"Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=1415%20and%20direction=%27W%27%20and%20street_name=%27ADDISON%27%20and%20street_type=%27ST%27)",,"41.94694706529657","-87.66466127073808","POINT (-87.66466127073808 41.94694706529657)"
"1425 W CHASE AVE","1425","W","CHASE","AVE",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1425%20and%20direction=%27W%27%20and%20street_name=%27CHASE%27%20and%20street_type=%27AVE%27)",,,"42.01378329460544","-87.66710091916715","POINT (-87.66710091916715 42.01378329460544)"
"1433 W ELMDALE AVE","1433","W","ELMDALE","AVE",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1433%20and%20direction=%27W%27%20and%20street_name=%27ELMDALE%27%20and%20street_type=%27AVE%27)",,,"41.99073203303024","-87.66649307005359","POINT (-87.66649307005359 41.99073203303024)"
"1434 W 51ST ST","1434","W","51ST","ST",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1434%20and%20direction=%27W%27%20and%20street_name=%2751ST%27%20and%20street_type=%27ST%27)",,,"41.80147631707627","-87.66128207917326","POINT (-87.66128207917326 41.80147631707627)"
"1442 W 42ND ST","1442","W","42ND","ST",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1442%20and%20direction=%27W%27%20and%20street_name=%2742ND%27%20and%20street_type=%27ST%27)",,,,"41.81852933024516","-87.66274248201277","POINT (-87.66274248201277 41.81852933024516)"
"1452 E 53RD ST","1452","E","53RD","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1452%20and%20direction=%27E%27%20and%20street_name=%2753RD%27%20and%20street_type=%27ST%27)",,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1452%20and%20direction=%27E%27%20and%20street_name=%2753RD%27%20and%20street_type=%27ST%27)",,,"41.79964732360029","-87.58972759992803","POINT (-87.58972759992803 41.79964732360029)"
