"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"13448380","JH248607","2024-05-02T21:00:00.000","004XX E BOWEN AVE","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","STREET","false","false","0214","002","3","38","07","1179822","1877577","2024","2024-05-10T15:41:51.000","41.819347317","-87.615851173","
,  
(41.819347317, -87.615851173)"
"13448633","JH248987","2024-05-02T21:00:00.000","063XX N CLAREMONT AVE","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","2413","024","50","2","03","1159500","1941980","2024","2024-05-10T15:41:51.000","41.996515684","-87.688624617","
,  
(41.996515684, -87.688624617)"
"13448303","JH248486","2024-05-02T21:00:00.000","064XX N FAIRFIELD AVE","0810","THEFT","OVER $500","ALLEY","false","false","2412","024","50","2","06","1156824","1942650","2024","2024-05-10T15:41:51.000","41.998409055","-87.698450208","
,  
(41.998409055, -87.698450208)"
"13452661","JH253867","2024-05-02T21:00:00.000","016XX W ADDISON ST","0810","THEFT","OVER $500","STREET","false","false","1922","019","47","6","06","1164531","1923962","2024","2024-05-10T15:41:51.000","41.946968178","-87.670630493","
,  
(41.946968178, -87.670630493)"
"13449432","JH249896","2024-05-02T21:00:00.000","013XX N PAULINA ST","0460","BATTERY","SIMPLE","SIDEWALK","false","false","1433","014","1","24","08B","1164814","1909135","2024","2024-05-10T15:41:51.000","41.906276004","-87.670011875","
,  
(41.906276004, -87.670011875)"
"13449259","JH248783","2024-05-02T21:00:00.000","005XX E 80TH ST","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false","0624","006","6","44","05","1181104","1852077","2024","2024-05-10T15:41:51.000","41.74934346","-87.611933174","
,  
(41.74934346, -87.611933174)"
"13448063","JH248164","2024-05-02T21:00:00.000","060XX N PAULINA ST","0460","BATTERY","SIMPLE","APARTMENT","false","true","2433","024","40","77","08B","1164085","1940273","2024","2024-05-10T15:41:51.000","41.991735663","-87.671806925","
,  
(41.991735663, -87.671806925)"
"13448629","JH249025","2024-05-02T21:00:00.000","002XX W HILL ST","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","APARTMENT","false","false","1823","018","27","8","11","1174413","1907689","2024","2024-05-10T15:41:51.000","41.902099008","-87.634794626","
,  
(41.902099008, -87.634794626)"
"13448224","JH248166","2024-05-02T21:00:00.000","133XX S EDBROOKE AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true","0533","005","9","54","14","1179751","1816777","2024","2024-05-10T15:41:51.000","41.652506444","-87.617965509","
,  
(41.652506444, -87.617965509)"
"13450639","JH250620","2024-05-02T21:00:00.000","013XX W 49TH PL","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0933","009","20","61","08B","1168217","1871929","2024","2024-05-10T15:41:51.000","41.80410662","-87.658585416","
,  
(41.80410662, -87.658585416)"
"13448161","JH248235","2024-05-02T20:55:00.000","008XX E HYDE PARK BLVD","0810","THEFT","OVER $500","NURSING / RETIREMENT HOME","false","false","0223","002","20","39","06","1182659","1871377","2024","2024-05-10T15:41:51.000","41.80226856","-87.605636648","
,  
(41.80226856, -87.605636648)"
"13448001","JH248157","2024-05-02T20:52:00.000","015XX W 71ST ST","2024","NARCOTICS","POSSESS - HEROIN (WHITE)","GAS STATION","true","false","0734","007","17","67","18","1167023","1857637","2024","2024-05-10T15:41:51.000","41.764913245","-87.663372854","
,  
(41.764913245, -87.663372854)"
"13448088","JH248170","2024-05-02T20:51:00.000","069XX N ASHLAND BLVD","031A","ROBBERY","ARMED - HANDGUN","ALLEY","false","false","2431","024","49","1","03","1164515","1946331","2024","2024-05-10T15:41:51.000","42.008349835","-87.670052649","
,  
(42.008349835, -87.670052649)"
"13448945","JH248915","2024-05-02T20:47:00.000","010XX W NORTH AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1811","018","2","7","06","1169336","1910832","2024","2024-05-10T15:41:51.000","41.910835515","-87.653351515","
,  
(41.910835515, -87.653351515)"
"13448555","JH248429","2024-05-02T20:47:00.000","003XX W 79TH ST","0810","THEFT","OVER $500","CURRENCY EXCHANGE","false","false","0623","006","6","44","06","1175198","1852557","2024","2024-05-10T15:41:51.000","41.750794483","-87.633560686","
,  
(41.750794483, -87.633560686)"
"13448071","JH248206","2024-05-02T20:45:00.000","052XX W CONGRESS PKWY","0560","ASSAULT","SIMPLE","APARTMENT","false","true","1522","015","29","25","08A","1141590","1897182","2024","2024-05-10T15:41:51.000","41.873936641","-87.755618886","
,  
(41.873936641, -87.755618886)"
"13448066","JH248143","2024-05-02T20:44:00.000","023XX W DEVON AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","ALLEY","false","false","2413","024","50","2","04A","1159734","1942438","2024","2024-05-10T15:41:51.000","41.997767614","-87.687751129","
,  
(41.997767614, -87.687751129)"
"13448191","JH248192","2024-05-02T20:40:00.000","024XX W 21ST ST","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","STREET","false","false","1023","010","28","31","04B","1160476","1890006","2024","2024-05-10T15:41:51.000","41.853875243","-87.686476613","
,  
(41.853875243, -87.686476613)"
"13448652","JH248155","2024-05-02T20:31:00.000","089XX S SOUTH CHICAGO AVE","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","0423","004","7","46","03","1195170","1846429","2024","2024-05-10T15:41:51.000","41.7335097","-87.560576484","
,  
(41.7335097, -87.560576484)"
"13448288","JH248411","2024-05-02T20:30:00.000","064XX N ALBANY AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","2412","024","50","2","06","1154504","1942537","2024","2024-05-10T15:41:51.000","41.998145863","-87.706987809","
,  
(41.998145863, -87.706987809)"
"13448234","JH248245","2024-05-02T20:30:00.000","017XX N STOCKTON DR","0810","THEFT","OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1814","018","43","7","06","1175164","1912106","2024","2024-05-10T15:41:51.000","41.914202647","-87.631903454","
,  
(41.914202647, -87.631903454)"
"13448052","JH248128","2024-05-02T20:30:00.000","062XX N MAPLEWOOD AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","2413","024","50","2","03","1158195","1941270","2024","2024-05-10T15:41:51.000","41.994594277","-87.69344467","
,  
(41.994594277, -87.69344467)"
"13449282","JH248924","2024-05-02T20:30:00.000","100XX S INDIANA AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE - GARAGE","false","false","0511","005","9","49","05","1179354","1838504","2024","2024-05-10T15:41:51.000","41.712137557","-87.618758732","
,  
(41.712137557, -87.618758732)"
"13448190","JH248210","2024-05-02T20:30:00.000","060XX N PAULINA ST","1750","OFFENSE INVOLVING CHILDREN","CHILD ABUSE","SIDEWALK","false","true","2433","024","40","77","08B","1164085","1940273","2024","2024-05-10T15:41:51.000","41.991735663","-87.671806925","
,  
(41.991735663, -87.671806925)"
"13448013","JH248131","2024-05-02T20:29:00.000","0000X S HALSTED ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1232","012","34","28","06","1171057","1900105","2024","2024-05-10T15:41:51.000","41.88136236","-87.647344302","
,  
(41.88136236, -87.647344302)"
"13448072","JH248154","2024-05-02T20:25:00.000","113XX S LANGLEY AVE","141A","WEAPONS VIOLATION","UNLAWFUL USE - HANDGUN","RESIDENCE","true","false","0531","005","9","50","15","1182935","1829942","2024","2024-05-10T15:41:51.000","41.688560013","-87.605909056","
,  
(41.688560013, -87.605909056)"
"13448124","JH248117","2024-05-02T20:16:00.000","059XX S CALUMET AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0232","002","20","40","08B","1179500","1865612","2024","2024-05-10T15:41:51.000","41.786521675","-87.617397983","
,  
(41.786521675, -87.617397983)"
"13449105","JH249464","2024-05-02T20:15:00.000","055XX S WENTWORTH AVE","031A","ROBBERY","ARMED - HANDGUN","CTA TRAIN","false","false","0225","002","20","68","03","1175904","1868322","2024","2024-05-10T15:41:51.000","41.794039603","-87.630501466","
,  
(41.794039603, -87.630501466)"
"13448064","JH248098","2024-05-02T20:14:00.000","0000X S LOTUS AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","SIDEWALK","true","false","1522","015","29","25","15","1139888","1899371","2024","2024-05-10T15:41:51.000","41.879974808","-87.7618144","
,  
(41.879974808, -87.7618144)"
"13448002","JH248126","2024-05-02T20:11:00.000","007XX N MONTICELLO AVE","0460","BATTERY","SIMPLE","APARTMENT","false","false","1112","011","27","23","08B","1151918","1904680","2024","2024-05-10T15:41:51.000","41.894314928","-87.717501462","
,  
(41.894314928, -87.717501462)"
"13447988","JH248115","2024-05-02T20:11:00.000","041XX W FIFTH AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1132","011","24","26","08B","1148725","1896479","2024","2024-05-10T15:41:51.000","41.871872759","-87.729440424","
,  
(41.871872759, -87.729440424)"
"13451930","JH252189","2024-05-02T20:07:00.000","049XX N Kostner Ave","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false","1712","017","39","14","06","1146150","1932526","2024","2024-05-10T15:41:51.000","41.970838576","-87.73797559","
,  
(41.970838576, -87.73797559)"
"13449070","JH248129","2024-05-02T20:06:00.000","020XX W 33RD ST","0460","BATTERY","SIMPLE","DEPARTMENT STORE","false","false","0912","009","12","59","08B","1163472","1882792","2024","2024-05-10T15:41:51.000","41.834016832","-87.675682917","
,  
(41.834016832, -87.675682917)"
"13448046","JH248137","2024-05-02T20:05:00.000","054XX W FERDINAND ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1523","015","37","25","08B","1139951","1902621","2024","2024-05-10T15:41:51.000","41.888892069","-87.761503549","
,  
(41.888892069, -87.761503549)"
"13447913","JH248079","2024-05-02T20:04:00.000","006XX S ST LOUIS AVE","2024","NARCOTICS","POSSESS - HEROIN (WHITE)","SIDEWALK","true","false","1133","011","24","27","18","1153141","1897050","2024","2024-05-10T15:41:51.000","41.873353247","-87.713212223","
,  
(41.873353247, -87.713212223)"
"13447979","JH248149","2024-05-02T20:00:00.000","021XX W LEXINGTON ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","GOVERNMENT BUILDING / PROPERTY","false","false","1225","012","28","28","26","1162296","1896746","2024","2024-05-10T15:41:51.000","41.872332627","-87.679608149","
,  
(41.872332627, -87.679608149)"
"13451872","JH253058","2024-05-02T20:00:00.000","047XX N BERNARD ST","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","APARTMENT","false","false","1723","017","33","14","26","1152529","1931283","2024","2024-05-10T15:41:51.000","41.967303668","-87.714552288","
,  
(41.967303668, -87.714552288)"
"13448814","JH249303","2024-05-02T20:00:00.000","038XX W OGDEN AVE","0810","THEFT","OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1014","010","24","29","06","1151213","1889447","2024","2024-05-10T15:41:51.000","41.852527732","-87.720490177","
,  
(41.852527732, -87.720490177)"
"13450420","JH251186","2024-05-02T20:00:00.000","050XX N GLENWOOD AVE","0810","THEFT","OVER $500","OTHER (SPECIFY)","false","false","2033","020","47","3","06","1166068","1933900","2024","2024-05-10T15:41:51.000","41.974205699","-87.664695897","
,  
(41.974205699, -87.664695897)"
"13450093","JH248140","2024-05-02T20:00:00.000","066XX S HALSTED ST","0320","ROBBERY","STRONG ARM - NO WEAPON","ALLEY","false","false","0723","007","16","68","03","1172107","1861014","2024","2024-05-10T15:41:51.000","41.774069965","-87.644639452","
,  
(41.774069965, -87.644639452)"
"13448155","JH248329","2024-05-02T20:00:00.000","018XX N FRANCISCO AVE","0312","ROBBERY","ARMED - KNIFE / CUTTING INSTRUMENT","ALLEY","false","false","1421","014","26","22","03","1156841","1912120","2024","2024-05-10T15:41:51.000","41.91463254","-87.69921872","
,  
(41.91463254, -87.69921872)"
"13448179","JH248107","2024-05-02T20:00:00.000","030XX S LAWNDALE AVE","0560","ASSAULT","SIMPLE","SCHOOL - PUBLIC GROUNDS","false","false","1031","010","22","30","08A","1152188","1884062","2024","2024-05-10T15:41:51.000","41.837731477","-87.717053437","
,  
(41.837731477, -87.717053437)"
"13448105","JH248256","2024-05-02T19:58:00.000","056XX W FULLERTON AVE","3731","INTERFERENCE WITH PUBLIC OFFICER","OBSTRUCTING IDENTIFICATION","SIDEWALK","true","false","2515","025","36","19","24","1138170","1915386","2024","2024-05-10T15:41:51.000","41.923953134","-87.767735068","
,  
(41.923953134, -87.767735068)"
"13449097","JH248244","2024-05-02T19:58:00.000","031XX S GREEN ST","0820","THEFT","$500 AND UNDER","CHA APARTMENT","false","false","0913","009","11","60","06","1171253","1884005","2024","2024-05-10T15:41:51.000","41.837178395","-87.647097119","
,  
(41.837178395, -87.647097119)"
"13448032","JH248119","2024-05-02T19:56:00.000","078XX S MARYLAND AVE","1822","NARCOTICS","MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS","STREET","true","false","0624","006","8","69","18","1183264","1853110","2024","2024-05-10T15:41:51.000","41.752128151","-87.603986066","
,  
(41.752128151, -87.603986066)"
"13447980","JH248101","2024-05-02T19:54:00.000","040XX W MONROE ST","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","false","false","1115","011","28","26","15","1149451","1899354","2024","2024-05-10T15:41:51.000","41.87974804","-87.726700354","
,  
(41.87974804, -87.726700354)"
"13448520","JH248732","2024-05-02T19:52:00.000","012XX W NORTH AVE","0860","THEFT","RETAIL THEFT","COMMERCIAL / BUSINESS OFFICE","false","false","1433","014","32","24","06","1168038","1910796","2024","2024-05-10T15:41:51.000","41.910764867","-87.658120918","
,  
(41.910764867, -87.658120918)"
"13448033","JH248116","2024-05-02T19:51:00.000","012XX N MASON AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","SIDEWALK","false","false","2531","025","29","25","15","1136467","1907694","2024","2024-05-10T15:41:51.000","41.902876025","-87.774176927","
,  
(41.902876025, -87.774176927)"
"13448123","JH248095","2024-05-02T19:45:00.000","050XX S WASHINGTON PARK CT","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0223","002","20","38","08B","1180108","1871544","2024","2024-05-10T15:41:51.000","41.802785707","-87.614987015","
,  
(41.802785707, -87.614987015)"
"13448121","JH248103","2024-05-02T19:39:00.000","035XX S COTTAGE GROVE AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","true","0212","002","4","36","08A","1181307","1881665","2024","2024-05-10T15:41:51.000","41.830530933","-87.610277459","
,  
(41.830530933, -87.610277459)"
"13448021","JH248072","2024-05-02T19:35:00.000","019XX N KEDZIE AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","false","false","1421","014","26","22","15","1154732","1912875","2024","2024-05-10T15:41:51.000","41.916746851","-87.706946664","
,  
(41.916746851, -87.706946664)"
"13448096","JH248191","2024-05-02T19:30:00.000","009XX S CENTRAL PARK AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","false","1133","011","24","29","08A","1152521","1895697","2024","2024-05-10T15:41:51.000","41.869652735","-87.715524317","
,  
(41.869652735, -87.715524317)"
"13449261","JH248182","2024-05-02T19:30:00.000","040XX W JACKSON BLVD","0810","THEFT","OVER $500","VEHICLE NON-COMMERCIAL","false","false","1132","011","28","26","06","1149530","1898381","2024","2024-05-10T15:41:51.000","41.877076486","-87.726435539","
,  
(41.877076486, -87.726435539)"
"13448018","JH248160","2024-05-02T19:30:00.000","067XX S KOMENSKY AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0833","008","23","65","07","1150533","1859514","2024","2024-05-10T15:41:51.000","41.770400593","-87.723765277","
,  
(41.770400593, -87.723765277)"
"13448901","JH248806","2024-05-02T19:30:00.000","046XX N MAGNOLIA AVE","0890","THEFT","FROM BUILDING","RESIDENCE - PORCH / HALLWAY","false","false","1913","019","46","3","06","1167081","1930907","2024","2024-05-10T15:41:51.000","41.965971051","-87.661057192","
,  
(41.965971051, -87.661057192)"
"13453944","JH255577","2024-05-02T19:30:00.000","057XX S CICERO AVE","0560","ASSAULT","SIMPLE","AIRPORT TERMINAL UPPER LEVEL - SECURE AREA","false","false","0813","008","13","56","08A","1145654","1866253","2024","2024-05-10T15:41:51.000","41.788987036","-87.74147999","
,  
(41.788987036, -87.74147999)"
"13448394","JH248585","2024-05-02T19:30:00.000","064XX N FAIRFIELD AVE","0810","THEFT","OVER $500","RESIDENCE - GARAGE","false","false","2412","024","50","2","06","1156824","1942650","2024","2024-05-10T15:41:51.000","41.998409055","-87.698450208","
,  
(41.998409055, -87.698450208)"
"13448068","JH248046","2024-05-02T19:27:00.000","067XX S JEFFERY BLVD","041A","BATTERY","AGGRAVATED - HANDGUN","GAS STATION","false","false","0331","003","5","43","04B","1190703","1860780","2024","2024-05-10T15:41:51.000","41.772998982","-87.576478539","
,  
(41.772998982, -87.576478539)"
"13448010","JH248142","2024-05-02T19:25:00.000","067XX S LAFAYETTE AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false","0722","007","6","69","15","1176990","1860447","2024","2024-05-10T15:41:51.000","41.772405358","-87.626756483","
,  
(41.772405358, -87.626756483)"
"13449066","JH248094","2024-05-02T19:25:00.000","027XX W 37TH PL","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0911","009","12","58","08B","1158796","1879675","2024","2024-05-10T15:41:51.000","41.825560372","-87.692925587","
,  
(41.825560372, -87.692925587)"
"13447989","JH248047","2024-05-02T19:24:00.000","038XX W WASHINGTON BLVD","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1122","011","28","26","08B","1150879","1900145","2024","2024-05-10T15:41:51.000","41.881890812","-87.721436189","
,  
(41.881890812, -87.721436189)"
"13450753","JH248102","2024-05-02T19:20:00.000","104XX S SAWYER AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","2211","022","19","74","08B","1156520","1835270","2024","2024-05-10T15:41:51.000","41.703752458","-87.702470545","
,  
(41.703752458, -87.702470545)"
"13447855","JH248061","2024-05-02T19:17:00.000","001XX W LAKE ST","3731","INTERFERENCE WITH PUBLIC OFFICER","OBSTRUCTING IDENTIFICATION","CTA PLATFORM","true","false","0122","001","42","32","24","1175301","1901735","2024","2024-05-10T15:41:51.000","41.885741029","-87.631711749","
,  
(41.885741029, -87.631711749)"
"13448089","JH248153","2024-05-02T19:11:00.000","032XX W POLK ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE","false","false","1134","011","24","27","26","1154933","1896189","2024","2024-05-10T15:41:51.000","41.870954857","-87.706655951","
,  
(41.870954857, -87.706655951)"
"13448060","JH248099","2024-05-02T19:10:00.000","011XX S WELLS ST","0920","MOTOR VEHICLE THEFT","ATTEMPT - AUTOMOBILE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0123","001","34","32","07","1174872","1895463","2024","2024-05-10T15:41:51.000","41.868539886","-87.633474915","
,  
(41.868539886, -87.633474915)"
