"zip_code","week_number","week_start","week_end","cases_weekly","cases_cumulative","case_rate_weekly","case_rate_cumulative","tests_weekly","tests_cumulative","test_rate_weekly","test_rate_cumulative","percent_tested_positive_weekly","percent_tested_positive_cumulative","deaths_weekly","deaths_cumulative","death_rate_weekly","death_rate_cumulative","population","row_id","zip_code_location"
"60622","42","2023-10-15T00:00:00.000","2023-10-21T00:00:00.000","8","15436","15.2","29238.7","96","296212","181.8","561082","0.083","0.059","0","105","0","198.9","52793","60622-2023-42","POINT (-87.681818 41.902762)"
"60622","43","2023-10-22T00:00:00.000","2023-10-28T00:00:00.000","5","15441","9.5","29248.2","116","296328","219.7","561301.7","0.043","0.059","0","105","0","198.9","52793","60622-2023-43","POINT (-87.681818 41.902762)"
"60622","44","2023-10-29T00:00:00.000","2023-11-04T00:00:00.000","15","15456","28.4","29276.6","145","296473","274.7","561576.3","0.097","0.059","0","105","0","198.9","52793","60622-2023-44","POINT (-87.681818 41.902762)"
"60622","45","2023-11-05T00:00:00.000","2023-11-11T00:00:00.000","16","15472","30.3","29306.9","120","296593","227.3","561803.6","0.125","0.059","0","105","0","198.9","52793","60622-2023-45","POINT (-87.681818 41.902762)"
"60614","9","2024-02-25T00:00:00.000","2024-03-02T00:00:00.000","13","20209","18.2","28340.4","0","0","0","0","0","0","0","125","0","175.3","71308","60614-2024-9","POINT (-87.652064 41.922605)"
"60623","9","2024-02-25T00:00:00.000","2024-03-02T00:00:00.000","25","26320","29.1","30612.1","0","0","0","0","0","0","0","342","0","397.8","85979","60623-2024-9","POINT (-87.717446 41.850321)"
"60630","5","2024-01-28T00:00:00.000","2024-02-03T00:00:00.000","30","17750","52.3","30953.5","0","0","0","0","0","0","0","207","0","361","57344","60630-2024-5","POINT (-87.759611 41.971261)"
"60610","32","2022-08-07T00:00:00.000","2022-08-13T00:00:00.000","69","9973","176.8","25559.3","664","193074","1701.7","494820.5","0.123","0.056","0","54","0","138.4","39019","60610-2022-32","POINT (-87.63581 41.90455)"
"60629","9","2024-02-25T00:00:00.000","2024-03-02T00:00:00.000","19","36464","17","32600.8","0","0","0","0","0","0","0","364","0","325.4","111850","60629-2024-9","POINT (-87.711565 41.777061)"
"60638","9","2024-02-25T00:00:00.000","2024-03-02T00:00:00.000","13","19687","22.1","33483","0","0","0","0","0","0","0","209","0","355.5","58797","60638-2024-9","POINT (-87.771902 41.787032)"
"60609","9","2024-02-25T00:00:00.000","2024-03-02T00:00:00.000","11","18201","17.9","29597.5","0","0","0","0","0","0","0","234","0","380.5","61495","60609-2024-9","POINT (-87.653382 41.812017)"
"60619","9","2024-02-25T00:00:00.000","2024-03-02T00:00:00.000","12","16213","19.6","26466.7","0","0","0","0","0","0","0","245","0","399.9","61258","60619-2024-9","POINT (-87.60569 41.744737)"
"60666","9","2024-02-25T00:00:00.000","2024-03-02T00:00:00.000","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","60666-2024-9","POINT (-87.896371 41.979511)"
"60604","9","2024-02-25T00:00:00.000","2024-03-02T00:00:00.000","0","504","0","64450.1","0","0","0","0","0","0","0","0","0","0","782","60604-2024-9","POINT (-87.629029 41.878153)"
"60624","9","2024-02-25T00:00:00.000","2024-03-02T00:00:00.000","10","10281","27.7","28433.5","0","0","0","0","0","0","0","120","0","331.9","36158","60624-2024-9","POINT (-87.722735 41.879417)"
"60633","9","2024-02-25T00:00:00.000","2024-03-02T00:00:00.000","1","3361","7.8","26113","0","0","0","0","0","0","0","30","0","233.1","12871","60633-2024-9","POINT (-87.556037 41.653147)"
"60628","5","2024-01-28T00:00:00.000","2024-02-03T00:00:00.000","17","17432","25.5","26125.5","0","0","0","0","0","0","0","327","0","490.1","66724","60628-2024-5","POINT (-87.621537 41.694192)"
"60653","9","2024-02-25T00:00:00.000","2024-03-02T00:00:00.000","8","9543","25","29848","0","0","0","0","0","0","1","104","3.1","325.3","31972","60653-2024-9","POINT (-87.611244 41.819261)"
"60644","9","2024-02-25T00:00:00.000","2024-03-02T00:00:00.000","8","13658","16.8","28625.9","0","0","0","0","0","0","0","222","0","465.3","47712","60644-2024-9","POINT (-87.756863 41.881113)"
"60630","9","2024-02-25T00:00:00.000","2024-03-02T00:00:00.000","12","17843","20.9","31115.7","0","0","0","0","0","0","0","207","0","361","57344","60630-2024-9","POINT (-87.759611 41.971261)"
"60633","5","2024-01-28T00:00:00.000","2024-02-03T00:00:00.000","5","3356","38.8","26074.1","0","0","0","0","0","0","0","30","0","233.1","12871","60633-2024-5","POINT (-87.556037 41.653147)"
"60636","5","2024-01-28T00:00:00.000","2024-02-03T00:00:00.000","14","9523","43.5","29571.8","0","0","0","0","0","0","0","168","0","521.7","32203","60636-2024-5","POINT (-87.668597 41.77599)"
"60610","33","2022-08-14T00:00:00.000","2022-08-20T00:00:00.000","47","10020","120.5","25679.8","780","193854","1999","496819.5","0.086","0.056","0","54","0","138.4","39019","60610-2022-33","POINT (-87.63581 41.90455)"
"60610","34","2022-08-21T00:00:00.000","2022-08-27T00:00:00.000","57","10077","146.1","25825.9","858","194712","2198.9","499018.4","0.073","0.056","0","54","0","138.4","39019","60610-2022-34","POINT (-87.63581 41.90455)"
"60643","2","2024-01-07T00:00:00.000","2024-01-13T00:00:00.000","26","14407","52.1","28889.1","0","0","0","0","0","0","0","220","0","441.1","49870","60643-2024-2","POINT (-87.662381 41.700445)"
"60643","3","2024-01-14T00:00:00.000","2024-01-20T00:00:00.000","19","14426","38.1","28927.2","0","0","0","0","0","0","0","220","0","441.1","49870","60643-2024-3","POINT (-87.662381 41.700445)"
"60643","4","2024-01-21T00:00:00.000","2024-01-27T00:00:00.000","22","14448","44.1","28971.3","0","0","0","0","0","0","0","220","0","441.1","49870","60643-2024-4","POINT (-87.662381 41.700445)"
"60643","5","2024-01-28T00:00:00.000","2024-02-03T00:00:00.000","16","14464","32.1","29003.4","0","0","0","0","0","0","0","220","0","441.1","49870","60643-2024-5","POINT (-87.662381 41.700445)"
"60622","46","2023-11-12T00:00:00.000","2023-11-18T00:00:00.000","33","15505","62.5","29369.4","165","296758","312.5","562116.2","0.182","0.059","0","105","0","198.9","52793","60622-2023-46","POINT (-87.681818 41.902762)"
"60622","48","2023-11-26T00:00:00.000","2023-12-02T00:00:00.000","18","15546","34.1","29447.1","171","297032","323.9","562635.2","0.14","0.059","0","105","0","198.9","52793","60622-2023-48","POINT (-87.681818 41.902762)"
"60622","49","2023-12-03T00:00:00.000","2023-12-09T00:00:00.000","25","15571","47.4","29494.4","158","297190","299.3","562934.5","0.146","0.059","0","105","0","198.9","52793","60622-2023-49","POINT (-87.681818 41.902762)"
"60622","5","2023-01-29T00:00:00.000","2023-02-04T00:00:00.000","36","14874","68.2","28174.2","794","284244","1504","538412.3","0.049","0.059","1","103","1.9","195.1","52793","60622-2023-5","POINT (-87.681818 41.902762)"
"60622","50","2023-12-10T00:00:00.000","2023-12-16T00:00:00.000","19","15590","36","29530.4","160","297350","303.1","563237.6","0.106","0.059","1","106","1.9","200.8","52793","60622-2023-50","POINT (-87.681818 41.902762)"
"60622","51","2023-12-17T00:00:00.000","2023-12-23T00:00:00.000","28","15618","53","29583.5","118","297468","223.5","563461.1","0.153","0.059","0","106","0","200.8","52793","60622-2023-51","POINT (-87.681818 41.902762)"
"60622","52","2023-12-24T00:00:00.000","2023-12-30T00:00:00.000","16","15634","30.3","29613.8","108","297576","204.6","563665.6","0.093","0.059","1","107","1.9","202.7","52793","60622-2023-52","POINT (-87.681818 41.902762)"
"60622","6","2023-02-05T00:00:00.000","2023-02-11T00:00:00.000","33","14907","62.5","28236.7","815","285059","1543.8","539956.1","0.05","0.059","0","103","0","195.1","52793","60622-2023-6","POINT (-87.681818 41.902762)"
"60622","7","2023-02-12T00:00:00.000","2023-02-18T00:00:00.000","39","14946","73.9","28310.6","748","285807","1416.9","541372.9","0.055","0.059","0","103","0","195.1","52793","60622-2023-7","POINT (-87.681818 41.902762)"
"60622","8","2023-02-19T00:00:00.000","2023-02-25T00:00:00.000","27","14973","51.1","28361.7","655","286462","1240.7","542613.6","0.043","0.059","0","103","0","195.1","52793","60622-2023-8","POINT (-87.681818 41.902762)"
"60622","9","2023-02-26T00:00:00.000","2023-03-04T00:00:00.000","32","15005","60.6","28422.3","701","287163","1327.8","543941.4","0.04","0.059","0","103","0","195.1","52793","60622-2023-9","POINT (-87.681818 41.902762)"
"60623","52","2023-12-24T00:00:00.000","2023-12-30T00:00:00.000","71","26007","82.6","30248.1","224","442840","260.5","515056","0.205","0.065","0","338","0","393.1","85979","60623-2023-52","POINT (-87.717446 41.850321)"
"60623","12","2024-03-17T00:00:00.000","2024-03-23T00:00:00.000","11","26374","12.8","30674.9","0","0","0","0","0","0","0","342","0","397.8","85979","60623-2024-12","POINT (-87.717446 41.850321)"
"60623","13","2024-03-24T00:00:00.000","2024-03-30T00:00:00.000","12","26386","14","30688.9","0","0","0","0","0","0","0","342","0","397.8","85979","60623-2024-13","POINT (-87.717446 41.850321)"
"60623","2","2024-01-07T00:00:00.000","2024-01-13T00:00:00.000","43","26087","50","30341.1","0","0","0","0","0","0","0","340","0","395.4","85979","60623-2024-2","POINT (-87.717446 41.850321)"
"60623","3","2024-01-14T00:00:00.000","2024-01-20T00:00:00.000","33","26120","38.4","30379.5","0","0","0","0","0","0","1","341","1.2","396.6","85979","60623-2024-3","POINT (-87.717446 41.850321)"
"60623","4","2024-01-21T00:00:00.000","2024-01-27T00:00:00.000","42","26162","48.8","30428.4","0","0","0","0","0","0","0","341","0","396.6","85979","60623-2024-4","POINT (-87.717446 41.850321)"
"60623","8","2024-02-18T00:00:00.000","2024-02-24T00:00:00.000","25","26295","29.1","30583","0","0","0","0","0","0","0","342","0","397.8","85979","60623-2024-8","POINT (-87.717446 41.850321)"
"60633","13","2024-03-24T00:00:00.000","2024-03-30T00:00:00.000","1","3369","7.8","26175.1","0","0","0","0","0","0","0","30","0","233.1","12871","60633-2024-13","POINT (-87.556037 41.653147)"
"60633","14","2024-03-31T00:00:00.000","2024-04-06T00:00:00.000","2","3371","15.5","26190.7","0","0","0","0","0","0","0","30","0","233.1","12871","60633-2024-14","POINT (-87.556037 41.653147)"
"60628","10","2024-03-03T00:00:00.000","2024-03-09T00:00:00.000","11","17558","16.5","26314.4","0","0","0","0","0","0","0","327","0","490.1","66724","60628-2024-10","POINT (-87.621537 41.694192)"
"60632","13","2024-03-24T00:00:00.000","2024-03-30T00:00:00.000","4","27744","4.4","30474.9","0","0","0","0","0","0","0","270","0","296.6","91039","60632-2024-13","POINT (-87.711251 41.810038)"
"60628","11","2024-03-10T00:00:00.000","2024-03-16T00:00:00.000","8","17566","12","26326.4","0","0","0","0","0","0","0","327","0","490.1","66724","60628-2024-11","POINT (-87.621537 41.694192)"
"60628","12","2024-03-17T00:00:00.000","2024-03-23T00:00:00.000","19","17585","28.5","26354.8","0","0","0","0","0","0","0","327","0","490.1","66724","60628-2024-12","POINT (-87.621537 41.694192)"
"60628","13","2024-03-24T00:00:00.000","2024-03-30T00:00:00.000","10","17595","15","26369.8","0","0","0","0","0","0","1","328","1.5","491.6","66724","60628-2024-13","POINT (-87.621537 41.694192)"
"60628","7","2024-02-11T00:00:00.000","2024-02-17T00:00:00.000","24","17491","36","26214","0","0","0","0","0","0","0","327","0","490.1","66724","60628-2024-7","POINT (-87.621537 41.694192)"
"60634","34","2023-08-20T00:00:00.000","2023-08-26T00:00:00.000","47","25810","61.8","33962.8","292","378973","384.2","498681.5","0.158","0.081","0","257","0","338.2","75995","60634-2023-34","POINT (-87.797373 41.944967)"
"60607","8","2024-02-18T00:00:00.000","2024-02-24T00:00:00.000","15","9654","50.7","32624.8","0","0","0","0","0","0","0","20","0","67.6","29591","60607-2024-8","POINT (-87.652727 41.876104)"
"Unknown","1","2023-12-31T00:00:00.000","2024-01-06T00:00:00.000","4","4645","0","0","52","271527","0","0","0.019","0.078","0","13","0","0","0","Unknown-2023-1",
"60607","36","2020-08-30T00:00:00.000","2020-09-05T00:00:00.000","20","653","67.6","2206.8","857","9600","2896.2","32442.3","0.03","0.046","0","4","0","13.5","29591","60607-2020-36","POINT (-87.652727 41.876104)"
"60608","5","2021-01-31T00:00:00.000","2021-02-06T00:00:00.000","76","7227","96","9124.4","2232","79433","2818","100287.9","0.041","0.105","1","129","1.3","162.9","79205","60608-2021-5","POINT (-87.670366 41.849879)"
"60608","52","2021-12-26T00:00:00.000","2022-01-01T00:00:00.000","1377","12448","1738.5","15716.2","6485","207046","8187.6","261405.2","0.237","0.069","4","180","5.1","227.3","79205","60608-2021-52","POINT (-87.670366 41.849879)"
"60608","6","2021-02-07T00:00:00.000","2021-02-13T00:00:00.000","57","7284","72","9196.4","1873","81306","2364.7","102652.6","0.043","0.103","2","131","2.5","165.4","79205","60608-2021-6","POINT (-87.670366 41.849879)"
"60608","1","2022-01-02T00:00:00.000","2022-01-08T00:00:00.000","1226","13674","1547.9","17264.1","6962","214008","8789.8","270195.1","0.206","0.074","3","183","3.8","231","79205","60608-2022-1","POINT (-87.670366 41.849879)"
"60608","15","2022-04-10T00:00:00.000","2022-04-16T00:00:00.000","59","15487","74.5","19553.1","1504","276506","1898.9","349101.7","0.04","0.065","0","194","0","244.9","79205","60608-2022-15","POINT (-87.670366 41.849879)"
"60608","17","2022-04-24T00:00:00.000","2022-04-30T00:00:00.000","119","15706","150.2","19829.6","3957","284408","4995.9","359078.3","0.034","0.064","0","194","0","244.9","79205","60608-2022-17","POINT (-87.670366 41.849879)"
"60608","20","2022-05-15T00:00:00.000","2022-05-21T00:00:00.000","171","16246","215.9","20511.3","4807","298559","6069.1","376944.6","0.048","0.063","0","194","0","244.9","79205","60608-2022-20","POINT (-87.670366 41.849879)"
"60608","23","2022-06-05T00:00:00.000","2022-06-11T00:00:00.000","157","16799","198.2","21209.5","3816","310792","4817.9","392389.4","0.052","0.063","0","195","0","246.2","79205","60608-2022-23","POINT (-87.670366 41.849879)"
"60608","38","2022-09-18T00:00:00.000","2022-09-24T00:00:00.000","62","18706","78.3","23617.2","1861","334450","2349.6","422258.7","0.041","0.066","1","200","1.3","252.5","79205","60608-2022-38","POINT (-87.670366 41.849879)"
"60608","39","2022-09-25T00:00:00.000","2022-10-01T00:00:00.000","46","18752","58.1","23675.3","1914","336364","2416.5","424675.2","0.031","0.065","0","200","0","252.5","79205","60608-2022-39","POINT (-87.670366 41.849879)"
"60608","42","2022-10-16T00:00:00.000","2022-10-22T00:00:00.000","60","18925","75.8","23893.7","2127","342402","2685.4","432298.5","0.037","0.065","0","200","0","252.5","79205","60608-2022-42","POINT (-87.670366 41.849879)"
"60608","45","2022-11-06T00:00:00.000","2022-11-12T00:00:00.000","61","19136","77","24160.1","1812","348009","2287.7","439377.6","0.045","0.065","0","200","0","252.5","79205","60608-2022-45","POINT (-87.670366 41.849879)"
"60608","49","2022-12-04T00:00:00.000","2022-12-10T00:00:00.000","95","19513","119.9","24636.1","2066","355455","2608.4","448778.5","0.057","0.064","0","200","0","252.5","79205","60608-2022-49","POINT (-87.670366 41.849879)"
"60608","8","2022-02-20T00:00:00.000","2022-02-26T00:00:00.000","29","15189","36.6","19176.8","4579","250089","5781.2","315749","0.009","0.07","0","193","0","243.7","79205","60608-2022-8","POINT (-87.670366 41.849879)"
"60608","12","2023-03-19T00:00:00.000","2023-03-25T00:00:00.000","30","20470","37.9","25844.3","1707","380924","2155.2","480934.3","0.021","0.063","0","202","0","255","79205","60608-2023-12","POINT (-87.670366 41.849879)"
"60608","3","2023-01-15T00:00:00.000","2023-01-21T00:00:00.000","66","20001","83.3","25252.2","1850","364991","2335.7","460818.1","0.039","0.064","0","201","0","253.8","79205","60608-2023-3","POINT (-87.670366 41.849879)"
"60634","35","2023-08-27T00:00:00.000","2023-09-02T00:00:00.000","44","25854","57.9","34020.7","317","379290","417.1","499098.6","0.136","0.081","0","257","0","338.2","75995","60634-2023-35","POINT (-87.797373 41.944967)"
"60608","25","2023-06-18T00:00:00.000","2023-06-24T00:00:00.000","7","20740","8.8","26185.2","191","394433","241.1","497990","0.031","0.061","0","203","0","256.3","79205","60608-2023-25","POINT (-87.670366 41.849879)"
"60608","27","2023-07-02T00:00:00.000","2023-07-08T00:00:00.000","5","20751","6.3","26199.1","172","394805","217.2","498459.7","0.035","0.061","0","203","0","256.3","79205","60608-2023-27","POINT (-87.670366 41.849879)"
"60636","11","2024-03-10T00:00:00.000","2024-03-16T00:00:00.000","6","9589","18.6","29776.7","0","0","0","0","0","0","0","168","0","521.7","32203","60636-2024-11","POINT (-87.668597 41.77599)"
"60636","12","2024-03-17T00:00:00.000","2024-03-23T00:00:00.000","5","9594","15.5","29792.3","0","0","0","0","0","0","0","168","0","521.7","32203","60636-2024-12","POINT (-87.668597 41.77599)"
"60608","7","2023-02-12T00:00:00.000","2023-02-18T00:00:00.000","65","20258","82.1","25576.7","1905","372378","2405.2","470144.6","0.035","0.064","0","202","0","255","79205","60608-2023-7","POINT (-87.670366 41.849879)"
"60609","21","2020-05-17T00:00:00.000","2020-05-23T00:00:00.000","229","1550","372.4","2520.5","1023","4767","1663.5","7751.8","0.25","0.322","7","50","11.4","81.3","61495","60609-2020-21","POINT (-87.653382 41.812017)"
"60609","24","2020-06-07T00:00:00.000","2020-06-13T00:00:00.000","46","1785","74.8","2902.7","643","6966","1045.6","11327.8","0.092","0.262","2","65","3.3","105.7","61495","60609-2020-24","POINT (-87.653382 41.812017)"
"60609","29","2020-07-12T00:00:00.000","2020-07-18T00:00:00.000","48","1994","78.1","3242.5","1093","11571","1777.4","18816.2","0.048","0.179","1","77","1.6","125.2","61495","60609-2020-29","POINT (-87.653382 41.812017)"
"60609","31","2020-07-26T00:00:00.000","2020-08-01T00:00:00.000","66","2102","107.3","3418.2","1024","13634","1665.2","22170.9","0.078","0.162","0","77","0","125.2","61495","60609-2020-31","POINT (-87.653382 41.812017)"
